draw	mask_moran_section_median_abs_delta	global_moran_section_median_abs_delta
578	9.887291427451705e-06	0.029191073865774714
579	2.958273371850284e-05	0.030011780138091505
580	3.1511167218278846e-05	0.044092044270969494
581	1.4249361146717598e-05	0.029081566649864027
582	3.443590863871915e-05	0.04443549913416073
583	1.1992756199785681e-05	0.03482070354320641
584	2.1776751310431663e-05	0.03775922467945292
585	1.8006643320356286e-05	0.029299082785112313
586	1.4720972755372097e-05	0.019186579007624605
587	1.8429768133612634e-05	0.03535304830730787
588	1.4664089406341008e-05	0.04439700783174566
589	2.5961352602466015e-05	0.04154814314824559
590	2.4225651154556604e-05	0.025930256388954326
591	2.4560373861615137e-05	0.04590574337198067
592	1.8981150342545217e-05	0.033578283909559206
593	1.879758482392635e-05	0.03298299239407618
594	1.817930212300034e-05	0.03670902086237075
595	2.50707639422032e-05	0.04079757319370994
596	1.956671291730716e-05	0.031184220297644866
597	1.6860557659870157e-05	0.0391545932730075
598	2.9802998662217806e-05	0.0337277772626787
599	1.8755915886847774e-05	0.045318876320359226
600	1.414544590408462e-05	0.03992571213766402
601	1.7773226409861786e-05	0.03476431295198262
602	1.2887260872153361e-05	0.0317320156328324
603	2.799313117612945e-05	0.029106110603302593
604	3.271105551308495e-05	0.03716576836978089
605	2.4157697170533454e-05	0.03700302169128181
606	2.33368800108269e-05	0.04805531085994441
607	1.9767211780818972e-05	0.04420602629233067
